neidenbach,50.100000,6.550000
penzberg,47.752930,11.377000
ludwigshafen,47.816630,9.061380
memmingen,47.983720,10.185270
dormagen,51.096830,6.831670
bad aibling,47.863800,12.010550
schmalkalden,50.721360,10.443860
rodgau,50.026270,8.885880
marburg,50.809040,8.770690
baunatal,51.251820,9.407470
kordel,49.833330,6.633330
seeheim-jugenheim,49.765000,8.651940
moormerland,53.311390,7.422980
wiernsheim,48.883330,8.850000
rendsburg,54.306630,9.663130
moers,51.453420,6.632600
teltow,52.403100,13.260140
wilhelmshaven,53.529980,8.112530
dorsten,51.661660,6.965140
trostberg,48.028020,12.558040
erkelenz,51.079470,6.315310
westerland,54.907900,8.303260
ochsenfurt,49.664290,10.062270
ilshofen,49.170150,9.918250
rheinzabern,49.118060,8.278060
korbach,51.275610,8.873000
eibelstadt,49.723920,9.999620
monheim am rhein,51.091620,6.892170
merseburg,51.354780,11.989230
seevetal,53.400000,9.966670
obersulm,48.215340,9.826230
nagold,48.549800,8.723660
wegberg,51.142210,6.284360
rheinberg,51.546490,6.595250
olsberg,51.356130,8.488990
obertshausen,50.071390,8.851230
langgons,50.500000,8.666670
brandenburg,50.697160,6.144660
viernheim,49.540330,8.578200
neu-ulm,48.392790,10.011120
bitterfeld-wolfen,51.623550,12.323950
gerolstein,50.222240,6.659840
alfdorf,48.843850,9.718570
bitburg,49.967940,6.527340
bockenem,52.009930,10.131970
kronshagen,54.333330,10.083330
medebach,51.197130,8.706350
bad saarow,52.283330,14.066670
marbach am neckar,48.939640,9.259950
wernberg-koblitz,49.539310,12.161300
cremlingen,52.250000,10.650000
gifhorn,52.477740,10.551100
ramstein-miesenbach,49.444520,7.555330
bocholt,51.838790,6.615310
linnich,50.980020,6.270490
ennepetal,51.298480,7.362900
nienburg,52.646100,9.220860
meerbusch,51.261180,6.671700
altentreptow,53.694160,13.265040
sinsheim,49.252900,8.878670
garmisch-partenkirchen,47.492090,11.095760
lauda-konigshofen,49.565260,9.708160
waldshut-tiengen,47.623230,8.217170
rudolstadt,50.720430,11.340460
schwanewede,53.233330,8.600000
bargteheide,53.728560,10.266950
harsefeld,53.453990,9.502970
mindelheim,48.045780,10.492220
lauchhammer,51.488130,13.766230
kloster lehnin,52.320390,12.743200
schontal,47.977890,10.010470
rottenburg,48.476290,8.935280
limburg,48.031380,12.182210
burgsalach,49.033160,11.097660
peine,52.319280,10.235200
edewecht,53.126990,7.984060
gersthofen,48.424320,10.872730
niedereschach,48.133330,8.533330
eisleben,51.527540,11.548350
ravensburg,47.781980,9.610620
bautzen,51.180350,14.434940
marktredwitz,50.004430,12.085930
schluchtern,49.147100,9.101870
oelde,51.828900,8.147240
asslar,50.591630,8.462730
schwarzenbruck,49.357780,11.243330
regensburg,49.015130,12.101610
herbertingen,48.066670,9.433330
hettstedt,51.650300,11.511460
holzminden,51.827980,9.445500
wiefelstede,53.250000,8.116670
wadern,49.541220,6.887740
triberg,48.131750,8.233170
leinfelden-echterdingen,48.694060,9.168090
bad neustadt an der saale,50.321740,10.206730
pegnitz,49.752160,11.541870
castrop-rauxel,51.556570,7.311550
schrobenhausen,48.560670,11.260710
oberhaching,48.024550,11.597440
reutlingen,48.491440,9.204270
neresheim,48.755110,10.330410
potsdam,52.398860,13.065660
vreden,52.037920,6.828000
wiesmoor,53.416670,7.733330
neustrelitz,53.361300,13.072920
bad reichenhall,47.729470,12.878190
kaufering,48.091210,10.879130
bergisch gladbach,50.985600,7.132980
lingen,52.521430,7.318450
luckenwalde,52.090290,13.167720
wetzlar,50.561090,8.504950
rostock,54.088700,12.140490
freystadt,49.200070,11.330320
weil am rhein,47.593310,7.620820
oranienburg,52.755770,13.241970
hohenlockstedt,53.966670,9.616670
nunchritz,51.299930,13.385550
lebach,49.411220,6.909880
kaufbeuren,47.882380,10.621920
bovenden,51.588360,9.922200
rockenberg,50.430500,8.736880
kirchlengern,52.200000,8.633330
mombris,50.069210,9.163710
besigheim,48.997970,9.142680
suhl,50.609110,10.694010
nordenham,53.486100,8.480930
schwerte,51.443870,7.567500
baiersbronn,48.503180,8.376990
siegburg,50.800190,7.207690
detmold,51.938550,8.873180
halberstadt,51.895620,11.056220
herford,52.114570,8.673430
bad windsheim,49.502740,10.415390
putbus,54.355110,13.476340
hovelhof,51.816670,8.650000
balve,51.331500,7.864240
weissenhorn,48.305010,10.160470
wernigerode,51.836520,10.782160
eichstatt,48.637510,12.106940
bad bramstedt,53.918300,9.884240
burgwedel,53.650910,9.906520
bernkastel-kues,49.916020,7.076640
isselburg,51.832320,6.464280
bad salzungen,50.813420,10.236100
garbsen,52.413710,9.589900
murnau am staffelsee,47.680850,11.201250
porta westfalica,52.229610,8.916120
ladenburg,49.473070,8.608960
remscheid,51.179830,7.192500
sindelfingen,48.700000,9.016670
cottbus,51.757690,14.328880
stassfurt,51.851860,11.585080
gross-umstadt,49.868990,8.932100
oberstdorf,47.407240,10.279390
michelstadt,49.675690,9.003730
birkenwerder,52.683330,13.283330
dettelbach,49.802950,10.165190
darmstadt,49.871670,8.650270
montabaur,50.435880,7.823200
lindenberg im allgau,47.602840,9.885490
schriesheim,49.473720,8.663600
neumarkt in der oberpfalz,49.280280,11.462780
uberlingen,47.769770,9.171360
mockmuhl,49.324900,9.358370
goslar,51.904250,10.427660
bruchsal,49.124260,8.598040
betzdorf,50.790940,7.871890
waldmunchen,49.378040,12.709050
ratekau,53.950000,10.733330
salzgitter,52.157050,10.415400
konigsbach-stein,48.965850,8.605730
pottum,50.600000,8.000000
velbert,51.335370,7.043480
schopfheim,47.651050,7.820890
dachau,48.260000,11.434020
leipzig,51.339620,12.371290
witten,51.443620,7.352580
eberswalde,52.834920,13.819510
bretten,49.036850,8.707450
hachenburg,50.659980,7.822760
nottuln,51.933330,7.350000
weilheim an der teck,48.615720,9.537510
bad bentheim,52.300660,7.157630
landshut,48.529610,12.161790
waldkraiburg,48.208540,12.398930
kamen,51.592310,7.663800
leeste,52.987530,8.816250
greifswald,54.093110,13.387860
trossingen,48.076670,8.644090
tettnang,47.668570,9.591320
friesoythe,53.022600,7.857640
pirmasens,49.201450,7.605290
hamminkeln,51.732620,6.590310
meudt,50.498890,7.895000
hergatz,47.650000,9.833330
helmstedt,52.227900,11.009850
karlsdorf-neuthard,49.134720,8.530280
nettetal,51.316670,6.283330
hoppstadten-weiersbach,49.616670,7.200000
norderstedt,53.685900,9.980410
grevenbroich,51.091020,6.582700
heiligenhafen,54.369640,10.980220
gummersbach,51.026080,7.564730
issum,51.533330,6.433330
scheidegg,47.581410,9.848290
arnstorf,48.558400,12.816740
mainburg,48.641820,11.780930
oberursel,50.207310,8.577470
geseke,51.640910,8.510900
mossingen,48.405670,9.054190
nidderau,50.238050,8.867040
wietmarschen,52.518060,7.134080
mellrichstadt,50.428490,10.303340
pfronten,47.582200,10.549620
solingen,51.173430,7.084500
plau am see,53.458210,12.262460
uhldingen-muhlhofen,47.733330,9.250000
stetten am kalten markt,48.124190,9.077750
karben,50.230190,8.771550
schleiz,50.578660,11.810240
sankt andreasberg,51.710040,10.518670
kenzingen,48.196300,7.769740
geilenkirchen,50.967450,6.117630
waren,53.520400,12.679850
bad sassendorf,51.583330,8.166670
burg bei magdeburg,52.271520,11.854930
werneck,49.982010,10.098840
markkleeberg,51.275500,12.369060
torgau,51.560160,12.996170
neckargemund,49.388990,8.795900
sangerhausen,51.472210,11.295330
stadtlohn,51.993990,6.919180
cham,49.225650,12.655010
eschborn,50.143280,8.571110
stahnsdorf,52.383330,13.216670
vilsbiburg,48.452960,12.356040
hockenheim,49.323340,8.551940
kelheim,48.917250,11.886180
gernsbach,48.770340,8.343060
michendorf,52.313520,13.029960
eslohe,51.253690,8.169490
osterode am harz,51.726860,10.250890
oschersleben,52.030390,11.228980
kusel,49.537720,7.404720
waltrop,51.621250,7.402380
emmerich,51.839330,6.247920
kaiserslautern,49.443000,7.771610
schwieberdingen,48.876440,9.074390
walldurn,49.583580,9.366420
muhlacker,48.947540,8.836750
fellbach,48.809120,9.276970
elmshorn,53.753960,9.653390
sengenthal,49.233330,11.466670
eichenzell,50.495360,9.696720
lichtenfels,50.145670,11.059280
strullendorf,49.844290,10.972080
haigerloch,48.366140,8.803570
parchim,53.426310,11.848750
salzkotten,51.671700,8.600920
spangdahlem,49.983330,6.683330
kriftel,50.084080,8.469770
salzhemmendorf,52.067000,9.587200
langewiesen,50.672520,10.971020
grossostheim,49.919850,9.075960
zehnhausen bei rennerod,50.647220,8.059720
neutraubling,48.987370,12.201000
cloppenburg,52.847540,8.045000
timmendorfer strand,53.995300,10.776760
zell unter aichelberg,48.648820,9.571370
weinsberg,49.151270,9.287620
soltau,52.986380,9.843380
bad doberan,54.107120,11.900510
bestwig,51.360810,8.400820
hallerndorf,49.759090,10.979460
klipphausen,51.068410,13.513740
saarwellingen,49.354300,6.804870
bad vilbel,50.178660,8.737560
althegnenberg,48.233330,11.066670
pfarrkirchen,48.432050,12.938120
lippstadt,51.673690,8.344820
markt schwaben,48.189490,11.869100
halblech,47.631550,10.820240
stockstadt am main,49.970050,9.071530
freising,48.403510,11.748760
meiningen,50.567870,10.415210
pfullingen,48.464580,9.227960
melsungen,51.130290,9.552360
gladenbach,50.768470,8.580850
blieskastel,49.237240,7.256170
friedrichshafen,47.656890,9.475540
delitzsch,51.525460,12.342840
marktoberdorf,47.779640,10.617130
bruel,51.519060,8.221510
weiterstadt,49.903900,8.588740
konstanz,47.660330,9.175820
bunde,53.183330,7.266670
franzburg,54.185010,12.882100
kall,50.542230,6.562970
hessisch oldendorf,52.172690,9.249130
dotternhausen,48.228480,8.792280
gottingen,48.473320,10.080470
bad breisig,50.505230,7.288610
kleinostheim,50.000000,9.066670
germersheim,49.223060,8.363890
uetze,52.465110,10.204670
elsterwerda,51.460430,13.520010
wunstorf,52.423770,9.435850
tauberbischofsheim,49.624720,9.662780
erkrath,51.222350,6.908310
wertingen,48.563140,10.681490
stadtallendorf,50.822610,9.012940
crailsheim,49.134440,10.071930
prenzlau,53.316250,13.862610
welzheim,48.876750,9.634340
schleswig,54.521560,9.558600
illertissen,48.223360,10.103470
viersen,51.254350,6.394410
neckarsulm,49.189120,9.225270
hohenstein-ernstthal,50.800640,12.712870
ratingen,51.297240,6.849290
hutschenhausen,49.416670,7.483330
backnang,48.947430,9.437180
schkeuditz,51.396780,12.221410
kempten,49.967290,7.937020
verden,52.923430,9.234910
saarlouis,49.313660,6.751540
pinneberg,53.667320,9.789360
bernburg,51.794640,11.740100
delmenhorst,53.051100,8.630910
syke,52.913450,8.822090
schwelm,51.286350,7.293880
haiger,50.741620,8.207780
neuwied,50.433600,7.470570
fehmarn,54.437800,11.193520
neubrandenburg,53.564140,13.275320
baesweiler,50.909640,6.188740
heilbad heiligenstadt,51.378190,10.137440
mulda,50.807890,13.414770
plettenberg,51.209490,7.872610
pulheim,50.999650,6.806320
essenheim,49.930560,8.155560
schierling,48.834220,12.139460
heidenheim,49.017190,10.743470
horn-bad meinberg,51.885500,8.962440
bernau bei berlin,52.679820,13.587080
loxstedt,53.466670,8.650000
lohra,50.733330,8.633330
oberstaufen,47.555680,10.022450
uedem,51.665200,6.273710
senftenberg,51.525170,14.001640
haan,51.193820,7.013300
leverkusen,51.030300,6.984320
edelsfeld,49.576440,11.695890
schwarzenbek,53.503030,10.480550
bad harzburg,51.882680,10.561570
bad langensalza,51.107710,10.646000
teningen,48.129520,7.812050
weil der stadt,48.749530,8.871760
zeitz,51.049620,12.136900
schmallenberg,51.154730,8.285050
molln,53.190210,11.844930
wittmund,53.576740,7.778390
jena,50.928780,11.589900
schwetzingen,49.382170,8.582300
schwabisch gmund,48.799470,9.798090
pforzheim,48.884360,8.698920
rastatt,48.858510,8.209650
burgstadt,49.714760,9.269160
geesthacht,53.435750,10.377900
rees,51.762630,6.397780
maxhutte-haidhof,49.199630,12.092290
westerstede,53.256820,7.927370
messkirch,47.994570,9.114790
flensburg,54.784310,9.439610
zinnowitz,54.076680,13.911270
jachenau,47.605740,11.433810
borgholzhausen,52.103430,8.302110
bad durrheim,48.020930,8.530560
bad rappenau,49.238480,9.101800
kronach,50.239630,11.333080
kothen,50.371220,9.766190
altomunster,48.387670,11.256910
hamburg,53.575320,10.015340
paderborn,51.719050,8.754390
cuxhaven,53.871760,8.690870
guben,51.949870,14.714470
coburg,50.259370,10.963840
lengede,52.204870,10.307750
finsterwalde,51.633880,13.706620
bischofswerda,51.127710,14.179740
miesbach,47.789030,11.833820
landsberg am lech,48.048190,10.882820
bad homburg,50.226830,8.618160
strausberg,52.578590,13.887410
northeim,51.706620,9.999970
meschede,51.350200,8.283320
attendorn,51.126450,7.903330
sendenhorst,51.843030,7.829960
fussen,49.076120,12.169210
twist,52.637930,7.066220
fassberg,52.900000,10.166670
radolfzell,47.741940,8.970980
crawinkel,50.783330,10.783330
lutzerath,50.126950,7.007400
wolgast,54.052750,13.772010
ober-ramstadt,49.830780,8.748870
landsberg,51.526980,12.160760
gross-gerau,49.921390,8.482550
grundau,50.651390,13.286820
wadgassen,49.266670,6.783330
schwabmunchen,48.179280,10.756750
bad segeberg,53.943130,10.302150
radevormwald,51.202190,7.360270
luchow,53.683330,10.533330
ganderkesee,53.033330,8.533330
stendal,52.606900,11.858670
geldern,51.519080,6.323630
annaberg-buchholz,50.579530,13.006270
bad oldesloe,53.811670,10.374170
freilassing,47.840850,12.981140
sulingen,52.683730,8.809490
dresden,51.050890,13.738320
bremerhaven,53.550210,8.576730
rheinbach,50.625620,6.949110
laupheim,48.227860,9.878740
waldaschaff,49.975280,9.301940
glauchau,50.819870,12.544930
herbrechtingen,48.621730,10.176000
rutesheim,48.808080,8.945360
deisslingen,48.112300,8.607360
greiz,50.657780,12.199180
neufahrn bei freising,48.315880,11.663160
gorlitz,50.830250,12.039060
herdecke,51.399990,7.435840
drolshagen,51.023580,7.773550
vechta,52.726320,8.285980
kornwestheim,48.861580,9.185690
clausthal-zellerfeld,51.809490,10.338210
wandlitz,52.741960,13.457990
anklam,53.856370,13.689650
ingelheim am rhein,49.970780,8.058830
hennigsdorf,52.635980,13.204190
nortrup,52.615030,7.860720
frielendorf,50.970730,9.322690
eppingen,49.136450,8.912290
bassum,52.850590,8.727910
quedlinburg,51.788430,11.150060
cochem,50.145110,7.163790
bad wildungen,51.119630,9.124750
hiddenhausen,52.166670,8.616670
geeste,52.600000,7.266670
butzbach,50.433950,8.671220
liebenburg,52.021760,10.431690
bad laer,52.100000,8.083330
grunstadt,49.033300,10.316600
biedenkopf,50.911250,8.530160
bretzfeld,49.179440,9.438330
ostfildern,48.727040,9.249540
elz,50.416670,8.033330
bad ems,50.335440,7.713690
burladingen,48.291110,9.112860
bad fallingbostel,52.866410,9.695580
eppelborn,49.400000,6.966670
eschwege,51.183860,10.053290
kaltenkirchen,53.832920,9.958100
planegg,48.106720,11.424830
springe,52.208450,9.554160
kaarst,51.229290,6.618830
neuhaus am rennweg,50.510060,11.137870
lenzkirch,47.868320,8.202110
mannheim,49.489100,8.466940
elsenfeld,49.842890,9.163550
bad schwartau,53.918870,10.696910
holzgerlingen,48.639690,9.011490
sulzbach-rosenberg,49.501260,11.745980
norvenich,50.806040,6.639520
taunusstein,50.149930,8.152060
remagen,50.578790,7.227030
hersbruck,49.510830,11.431510
malsfeld,51.090830,9.538890
neustadt an der orla,50.736400,11.746190
neukirchen-vluyn,51.783330,6.400000
dinkelsbuhl,49.069420,10.319850
marktheidenfeld,49.845400,9.603590
asperg,48.905250,9.135020
bad liebenwerda,51.518260,13.394590
ahrensburg,53.675150,10.225930
datteln,51.655980,7.345300
stockelsdorf,53.892200,10.647130
gaggenau,48.800000,8.333330
ilsfeld,49.055480,9.245980
naila,50.330340,11.704630
hardegsen,51.652270,9.830500
deidesheim,49.407820,8.184450
sankt peter-ording,54.303630,8.641380
lauf an der pegnitz,49.513860,11.282470
riesa,51.307770,13.291680
nieder-olm,49.911660,8.205330
calw,48.714190,8.740310
ratzeburg,53.699650,10.772560
neu-anspach,50.316670,8.500000
donaueschingen,47.955140,8.497070
mallersdorf-pfaffenberg,48.766370,12.230960
schifferstadt,49.384170,8.377500
weissenburg in bayern,49.030950,10.972210
rottweil,48.167830,8.627190
gauting,48.069190,11.377030
lensahn,54.216520,10.883260
papenburg,53.077380,7.404440
trier,49.755650,6.639350
frechen,50.914850,6.811800
limbach-oberfrohna,50.858820,12.761650
abensberg,48.816840,11.849800
dettingen an der erms,48.530770,9.344580
oberkochen,48.783790,10.105190
eppelheim,49.401900,8.636440
leopoldshohe,52.012460,8.698340
iphofen,49.702390,10.260370
bad feilnbach,47.773310,12.009730
nordkirchen,51.738270,7.521970
heilsbronn,49.335720,10.787410
philippsburg,49.231700,8.460740
wusterhausen,52.891200,12.460210
kelkheim,50.137030,8.450200
wolfratshausen,47.912890,11.421660
bottrop,51.523920,6.928500
stadthagen,52.323330,9.203110
bad kreuznach,49.841400,7.867130
worms,49.632780,8.359160
lotte,52.283330,7.916670
elsfleth,53.237480,8.456640
kissing,48.303750,10.970880
waldenbuch,48.638300,9.132560
oberschleissheim,48.250000,11.566670
westoverledingen,53.169210,7.461430
rotenburg,53.111250,9.410820
merzig,49.443310,6.638740
marwitz,52.677210,13.141020
mulsen,50.750000,12.566670
kelsterbach,50.061350,8.529160
gaildorf,49.000270,9.769530
blaubeuren,48.412150,9.784270
bad worishofen,48.006740,10.596660
armsheim,49.809720,8.056670
bayreuth,49.947820,11.578930
lennestadt,51.117210,8.067070
hungen,50.473680,8.893260
holzwickede,51.500000,7.633330
vaihingen an der enz,48.935630,8.960450
sigmaringen,48.088290,9.230330
euskirchen,50.660570,6.787220
herzberg am harz,51.655460,10.339380
ohringen,49.198840,9.507200
sittensen,53.276150,9.504290
erlensee,50.163040,8.978230
stuhr,53.033330,8.750000
osterholz-scharmbeck,53.226980,8.795280
postbauer-heng,49.305280,11.357220
perleberg,53.075830,11.857390
bopfingen,48.858470,10.354170
kandern,47.713930,7.662370
bingen,48.111270,9.272380
stolzenau,52.516670,9.066670
burgkirchen an der alz,48.167530,12.732500
harsewinkel,51.962240,8.227660
isny im allgau,47.692600,10.038570
altenholz,54.400000,10.133330
bad berleburg,51.052240,8.392270
rathenow,52.606590,12.336960
miltenberg,49.704520,9.267250
bietigheim-bissingen,48.944070,9.117550
emsdetten,52.173400,7.527810
feldkirchen-westerham,47.907480,11.842660
tostedt,53.283330,9.716670
wissen,50.779150,7.734660
regen,48.971900,13.128240
neuruppin,52.928150,12.803110
dietzenbach,50.009760,8.777830
siegen,50.874810,8.024310
oyten,53.050000,9.016670
lam,49.196650,13.050510
melle,52.201970,8.338260
hemer,51.387070,7.770190
everswinkel,51.925950,7.846900
bad salzuflen,52.086200,8.744340
mullheim,47.808200,7.630350
netphen,50.916670,8.100000
kirchheimbolanden,49.662490,8.015130
magdeburg,52.127730,11.629160
ennigerloh,51.838430,8.030930
bad belzig,52.141840,12.592720
horb am neckar,48.444230,8.691300
konigsbruck,51.264510,13.905400
schortens,53.533330,7.950000
drochtersen,53.710150,9.384630
gelsenkirchen,51.505080,7.096540
uetersen,53.687690,9.663940
mehlingen,49.491360,7.854670
offenburg,48.473770,7.944950
konigsbrunn,48.275060,10.891780
weisswasser,51.504030,14.640170
bonen,51.600000,7.766670
weilburg,50.484380,8.262490
krolpa,50.677430,11.538480
tirschenreuth,49.882630,12.331120
